LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
71630-8,"Leukocytes other/leukocytes",NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Leukocytes other/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71620-9,"Leukocytes other/leukocytes",NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Leukocytes other/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
55598-7,Leukocytes.disintegrated/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes.disintegrated/Leukocytes in Body fluid by Manual count",%,2.27,false,"Leukocytes.disintegrated/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
55599-5,Leukocytes.disintegrated/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes.disintegrated/Leukocytes in Cerebral spinal fluid by Manual count",%,2.27,false,"Leukocytes.disintegrated/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
26446-5,Blasts/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Blood",%,2.00,false,Blasts/Leukocytes:NFr:Pt:Bld:Qn:
34922-5,Lymphoblasts/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphoblasts/Leukocytes in Blood",%,2.11,false,Lymphoblasts/Leukocytes:NFr:Pt:Bld:Qn:
34923-3,Monoblasts/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monoblasts/Leukocytes in Blood",%,2.11,false,Monoblasts/Leukocytes:NFr:Pt:Bld:Qn:
33373-2,Blasts/Leukocytes,NFr,Pt,"Plr fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Pleural fluid",%,2.09,false,"Blasts/Leukocytes:NFr:Pt:Plr fld:Qn:"
30180-4,Basophils/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Blood",%,2.04,false,Basophils/Leukocytes:NFr:Pt:Bld:Qn:
30373-5,Basophils/Leukocytes,NFr,Pt,Bronchial,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Bronchial specimen",%,2.04,false,Basophils/Leukocytes:NFr:Pt:Bronchial:Qn:
30375-0,Basophils/Leukocytes,NFr,Pt,Sputum,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Sputum",%,2.04,false,Basophils/Leukocytes:NFr:Pt:Sputum:Qn:
26450-7,Eosinophils/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Blood",%,2.00,false,Eosinophils/Leukocytes:NFr:Pt:Bld:Qn:
30377-6,Eosinophils/Leukocytes,NFr,Pt,Bronchial,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Bronchial specimen",%,2.04,false,Eosinophils/Leukocytes:NFr:Pt:Bronchial:Qn:
30381-8,Eosinophils/Leukocytes,NFr,Pt,Sputum,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Sputum",%,2.04,false,Eosinophils/Leukocytes:NFr:Pt:Sputum:Qn:
105112-7,Eosinophils/Leukocytes,NFr,Pt,"Urine sed",Qn,,UA,2.79,ACTIVE,1,Both,,%,"Eosinophils/Leukocytes in Urine sediment",%,2.78,false,"Eosinophils/Leukocytes:NFr:Pt:Urine sed:Qn:"
30395-8,Granulocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Blood",%,2.04,false,Granulocytes/Leukocytes:NFr:Pt:Bld:Qn:
30396-6,Granulocytes/Leukocytes,NFr,Pt,Bronchial,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Bronchial specimen",%,2.04,false,Granulocytes/Leukocytes:NFr:Pt:Bronchial:Qn:
30462-6,Granulocytes/Leukocytes,NFr,Pt,Urine,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Urine",%,2.04,false,Granulocytes/Leukocytes:NFr:Pt:Urine:Qn:
30465-9,Prolymphocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Prolymphocytes/Leukocytes in Blood",%,2.04,false,Prolymphocytes/Leukocytes:NFr:Pt:Bld:Qn:
33990-3,Normoblasts/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,"/100 WBC","Normoblasts/Leukocytes in Blood",/100{WBCs},2.09,false,Normoblasts/Leukocytes:NFr:Pt:Bld:Qn:
19252-6,Megakaryocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Megakaryocytes/Leukocytes in Blood",%,1.0l,false,Megakaryocytes/Leukocytes:NFr:Pt:Bld:Qn:
30157-2,Heterophils/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Heterophils/Leukocytes in Blood",%,2.04,false,Heterophils/Leukocytes:NFr:Pt:Bld:Qn:
56774-3,Lymphocytes/Leukocytes,NFr,Pt,Tiss,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Tissue",%,2.29,false,Lymphocytes/Leukocytes:NFr:Pt:Tiss:Qn:
30425-3,Macrophages/Leukocytes,NFr,Pt,Bronchial,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Macrophages/Leukocytes in Bronchial specimen",%,2.04,false,Macrophages/Leukocytes:NFr:Pt:Bronchial:Qn:
26485-3,Monocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Blood",%,2.00,false,Monocytes/Leukocytes:NFr:Pt:Bld:Qn:
30442-8,Monocytes/Leukocytes,NFr,Pt,Urine,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Urine",%,2.04,false,Monocytes/Leukocytes:NFr:Pt:Urine:Qn:
26511-6,Neutrophils/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Blood",%,2.00,false,Neutrophils/Leukocytes:NFr:Pt:Bld:Qn:
30445-1,Myeloblasts/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Myeloblasts/Leukocytes in Blood",%,2.04,false,Myeloblasts/Leukocytes:NFr:Pt:Bld:Qn:
26498-6,Myelocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Myelocytes/Leukocytes in Blood",%,2.00,false,Myelocytes/Leukocytes:NFr:Pt:Bld:Qn:
30466-7,Promonocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Promonocytes/Leukocytes in Blood",%,2.04,false,Promonocytes/Leukocytes:NFr:Pt:Bld:Qn:
74455-7,Blasts/Leukocytes,NFr,Pt,BldCo,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Cord blood",%,2.46,false,Blasts/Leukocytes:NFr:Pt:BldCo:Qn:
33412-8,Blasts/Leukocytes,NFr,Pt,"Pericard fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Pericardial fluid",%,2.09,false,"Blasts/Leukocytes:NFr:Pt:Pericard fld:Qn:"
33372-4,Blasts/Leukocytes,NFr,Pt,"Periton fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Peritoneal fluid",%,2.09,false,"Blasts/Leukocytes:NFr:Pt:Periton fld:Qn:"
13595-4,Basophils/Leukocytes,NFr,Pt,Nose,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Nose",%,1.0k,false,Basophils/Leukocytes:NFr:Pt:Nose:Qn:
35070-2,Basophils/Leukocytes,NFr,Pt,"Plr fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Pleural fluid",%,2.11,false,"Basophils/Leukocytes:NFr:Pt:Plr fld:Qn:"
30378-4,Eosinophils/Leukocytes,NFr,Pt,Nose,Qn,,HEM/BC,2.79,ACTIVE,1,Both,,%,"Eosinophils/Leukocytes in Nose",%,2.04,false,Eosinophils/Leukocytes:NFr:Pt:Nose:Qn:
30379-2,Eosinophils/Leukocytes,NFr,Pt,"Plr fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Pleural fluid",%,2.04,false,"Eosinophils/Leukocytes:NFr:Pt:Plr fld:Qn:"
32014-3,Eosinophils/Leukocytes,NFr,Pt,Urine,Qn,"Manual count",UA,2.79,ACTIVE,1,Both,,%,"Eosinophils/Leukocytes in Urine by Manual count",%,2.07,false,"Eosinophils/Leukocytes:NFr:Pt:Urine:Qn:Manual count"
30460-0,Granulocytes/Leukocytes,NFr,Pt,"Gast fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Gastric fluid",%,2.04,false,"Granulocytes/Leukocytes:NFr:Pt:Gast fld:Qn:"
26519-9,Granulocytes/Leukocytes,NFr,Pt,"Plr fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Pleural fluid",%,2.00,false,"Granulocytes/Leukocytes:NFr:Pt:Plr fld:Qn:"
30461-8,Granulocytes/Leukocytes,NFr,Pt,Stool,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Stool",%,2.04,false,Granulocytes/Leukocytes:NFr:Pt:Stool:Qn:
26524-9,Promyelocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Promyelocytes/Leukocytes in Blood",%,2.00,false,Promyelocytes/Leukocytes:NFr:Pt:Bld:Qn:
28541-1,Metamyelocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Metamyelocytes/Leukocytes in Blood",%,2.00,false,Metamyelocytes/Leukocytes:NFr:Pt:Bld:Qn:
26463-0,"Large unstained cells/Leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Large unstained cells/Leukocytes in Blood",%,2.00,false,"Large unstained cells/Leukocytes:NFr:Pt:Bld:Qn:"
26478-8,Lymphocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Blood",%,2.00,false,Lymphocytes/Leukocytes:NFr:Pt:Bld:Qn:
30421-2,Lymphocytes/Leukocytes,NFr,Pt,Bronchial,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Bronchial specimen",%,2.04,false,Lymphocytes/Leukocytes:NFr:Pt:Bronchial:Qn:
30423-8,"Lymphoma cells/Leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphoma cells/Leukocytes in Blood",%,2.04,false,"Lymphoma cells/Leukocytes:NFr:Pt:Bld:Qn:"
34915-9,"Malignant cells/Leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Malignant cells/Leukocytes in Blood",%,2.11,false,"Malignant cells/Leukocytes:NFr:Pt:Bld:Qn:"
55376-8,Megaloblasts/Leukocytes,NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Megaloblasts/Leukocytes in Blood by Manual count",%,2.27,false,"Megaloblasts/Leukocytes:NFr:Pt:Bld:Qn:Manual count"
53519-5,Monocytes/Leukocytes,NFr,Pt,"Dial fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Dialysis fluid",%,2.26,false,"Monocytes/Leukocytes:NFr:Pt:Dial fld:Qn:"
33389-8,Monocytes/Leukocytes,NFr,Pt,"Pericard fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Pericardial fluid",%,2.09,false,"Monocytes/Leukocytes:NFr:Pt:Pericard fld:Qn:"
26488-7,Monocytes/Leukocytes,NFr,Pt,"Periton fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Peritoneal fluid",%,2.00,false,"Monocytes/Leukocytes:NFr:Pt:Periton fld:Qn:"
33362-5,Monocytes/Leukocytes,NFr,Pt,"Plr fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Pleural fluid",%,2.09,false,"Monocytes/Leukocytes:NFr:Pt:Plr fld:Qn:"
32807-0,"Mononuclear cells/Leukocytes",NFr,Pt,Bronchial,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Mononuclear cells/Leukocytes in Bronchial specimen",%,2.09,false,"Mononuclear cells/Leukocytes:NFr:Pt:Bronchial:Qn:"
34919-1,"Sezary cells/Leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Sezary cells/Leukocytes in Blood",%,2.11,false,"Sezary cells/Leukocytes:NFr:Pt:Bld:Qn:"
34992-8,"Smudge cells/Leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Smudge cells/Leukocytes in Blood",%,2.11,false,"Smudge cells/Leukocytes:NFr:Pt:Bld:Qn:"
35058-7,"Hairy cells/Leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Hairy cells/Leukocytes in Blood",%,2.11,false,"Hairy cells/Leukocytes:NFr:Pt:Bld:Qn:"
55433-7,"Immature cells/Leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Immature cells/Leukocytes in Blood",%,2.27,false,"Immature cells/Leukocytes:NFr:Pt:Bld:Qn:"
53797-7,Neutrophils.immature/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils.immature/Leukocytes in Blood",%,2.26,false,Neutrophils.immature/Leukocytes:NFr:Pt:Bld:Qn:
27930-7,Neutrophils/Leukocytes,NFr,Pt,Bronchial,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Bronchial specimen",%,2.00,false,Neutrophils/Leukocytes:NFr:Pt:Bronchial:Qn:
13597-0,Neutrophils/Leukocytes,NFr,Pt,Nose,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Nose",%,1.0k,false,Neutrophils/Leukocytes:NFr:Pt:Nose:Qn:
27932-3,Neutrophils/Leukocytes,NFr,Pt,Sputum,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Sputum",%,2.00,false,Neutrophils/Leukocytes:NFr:Pt:Sputum:Qn:
34917-5,"Plasma cell precursor/Leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Plasma cell precursor/Leukocytes in Blood",%,2.11,false,"Plasma cell precursor/Leukocytes:NFr:Pt:Bld:Qn:"
75658-5,"Plasma cells/Leukocytes",NFr,Pt,Bronchial,Qn,,HEM/BC,2.79,ACTIVE,1,Both,,%,"Plasma cells/Leukocytes in Bronchial specimen",%,2.50,false,"Plasma cells/Leukocytes:NFr:Pt:Bronchial:Qn:"
709-6,Blasts/Leukocytes,NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Blood by Manual count",%,1.0,false,"Blasts/Leukocytes:NFr:Pt:Bld:Qn:Manual count"
74460-7,Blasts/Leukocytes,NFr,Pt,Bld^Fetus,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Blood from Fetus",%,2.46,false,Blasts/Leukocytes:NFr:Pt:Bld^Fetus:Qn:
26447-3,Blasts/Leukocytes,NFr,Pt,CSF,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Cerebral spinal fluid",%,2.00,false,Blasts/Leukocytes:NFr:Pt:CSF:Qn:
34911-8,Basophils.immature/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Immature basophils/Leukocytes in Blood",%,2.11,false,Basophils.immature/Leukocytes:NFr:Pt:Bld:Qn:
707-0,Basophils/Leukocytes,NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Blood by Manual count",%,1.0,false,"Basophils/Leukocytes:NFr:Pt:Bld:Qn:Manual count"
74407-8,Basophils/Leukocytes,NFr,Pt,BldCo,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Cord blood",%,2.46,false,Basophils/Leukocytes:NFr:Pt:BldCo:Qn:
14625-8,Basophils/Leukocytes,NFr,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Bronchial specimen by Manual count",%,1.0k,false,"Basophils/Leukocytes:NFr:Pt:Bronchial:Qn:Manual count"
35069-4,Basophils/Leukocytes,NFr,Pt,"Periton fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Peritoneal fluid",%,2.11,false,"Basophils/Leukocytes:NFr:Pt:Periton fld:Qn:"
26445-7,Basophils/Leukocytes,NFr,Pt,XXX,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Specimen",%,2.00,false,Basophils/Leukocytes:NFr:Pt:XXX:Qn:
34913-4,Eosinophils.immature/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Immature eosinophils/Leukocytes in Blood",%,2.11,false,Eosinophils.immature/Leukocytes:NFr:Pt:Bld:Qn:
74405-2,Eosinophils/Leukocytes,NFr,Pt,BldCo,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Cord blood",%,2.46,false,Eosinophils/Leukocytes:NFr:Pt:BldCo:Qn:
14709-0,Eosinophils/Leukocytes,NFr,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Bronchial specimen by Manual count",%,1.0k,false,"Eosinophils/Leukocytes:NFr:Pt:Bronchial:Qn:Manual count"
30380-0,Eosinophils/Leukocytes,NFr,Pt,"Periton fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Peritoneal fluid",%,2.04,false,"Eosinophils/Leukocytes:NFr:Pt:Periton fld:Qn:"
30382-6,Eosinophils/Leukocytes,NFr,Pt,Stool,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Stool",%,2.04,false,Eosinophils/Leukocytes:NFr:Pt:Stool:Qn:
32593-6,Eosinophils/Leukocytes,NFr,Pt,XXX,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Specimen",%,2.08,false,Eosinophils/Leukocytes:NFr:Pt:XXX:Qn:
74354-2,"Epithelial cells/Leukocytes",NFr,Pt,Sputum,Qn,,HEM/BC,2.79,ACTIVE,1,Both,,%,"Epithelial cells/Leukocytes in Sputum",%,2.46,false,"Epithelial cells/Leukocytes:NFr:Pt:Sputum:Qn:"
