LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
96067-4,"HEDIS Measurement Year 2020 Value Set - Urine Protein Tests",-,Pt,^Patient,-,,PANEL.HEDIS,2.72,DISCOURAGED,1,Subset,,,"HEDIS MY 2020 Value Set - Urine Protein Tests",,2.69,false,"HEDIS Measurement Year 2020 Value Set - Urine Protein Tests:-:Pt:^Patient:-:"
9193-4,"Fluid output.urine",Aper,Pt,"Urinary tract",Nom,,IO_OUT.MOLEC,2.56,ACTIVE,2,,,,"Urine output [Appearance]",,1.0i,false,"Fluid output.urine:Aper:Pt:Urinary tract:Nom:"
58432-6,"Casts panel",-,Pt,"Urine sed",Qn,,PANEL.UA,2.61,DISCOURAGED,1,Order,,,"Casts panel - Urine sediment",,2.30,true,"Casts panel:-:Pt:Urine sed:Qn:"
105106-9,Mucus,Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Both,,/[LPF],"Mucus [#/area] in Urine sediment",/[LPF],2.78,false,"Mucus:Naric:Pt:Urine sed:Qn:"
88979-0,Mucus,PrThr,Pt,"Urine sed",Ord,,UA,2.64,ACTIVE,1,Observation,,,"Mucus [Presence] in Urine sediment",,2.64,false,"Mucus:PrThr:Pt:Urine sed:Ord:"
105101-0,"Hyaline casts",PrThr,Pt,"Urine sed",Ord,,UA,2.78,ACTIVE,1,Both,,/[LPF],"Hyaline casts [Presence] in Urine sediment",,2.78,false,"Hyaline casts:PrThr:Pt:Urine sed:Ord:"
24365-9,"Urinalysis microscopic panel",-,Pt,"Urine sed",-,,PANEL.UA,2.73,DISCOURAGED,1,Order,,,"Urinalysis microscopic panel - Urine sediment",,1.0o,true,"Urinalysis microscopic panel:-:Pt:Urine sed:-:"
9187-6,"Fluid output.urine",Vol,Pt,"Urinary tract",Qn,,IO_OUT.MOLEC,2.73,ACTIVE,2,,,cm3,"Urine output",cm3,1.0i,false,"Fluid output.urine:Vol:Pt:Urinary tract:Qn:"
9195-9,"Fluid output.urine in and out urethral catheter",Vol,Pt,"Urinary tract",Qn,,IO_OUT.MOLEC,2.56,ACTIVE,2,,,mL,"Urine output by in and out urethral catheter",mL,1.0i,false,"Fluid output.urine in and out urethral catheter:Vol:Pt:Urinary tract:Qn:"
58438-3,Cells,Type,Pt,"Urine sed",Nom,Microscopy.light,UA,2.30,ACTIVE,1,Both,,,"Cells [Type] in Urine sediment by Light microscopy",,2.30,false,"Cells:Type:Pt:Urine sed:Nom:Microscopy.light"
105054-1,Crystals,Prid,Pt,"Urine sed",Nom,Microscopy,UA,2.78,ACTIVE,1,Both,,,"Crystals [type] in Urine sediment by Microscopy",,2.78,false,"Crystals:Prid:Pt:Urine sed:Nom:Microscopy"
58433-4,"Crystals panel",-,Pt,"Urine sed",Qn,,PANEL.UA,2.61,DISCOURAGED,1,Order,,,"Crystals panel - Urine sediment",,2.30,true,"Crystals panel:-:Pt:Urine sed:Qn:"
105111-9,Crystals.amorphous,PrThr,Pt,"Urine sed",Ord,,UA,2.78,ACTIVE,1,Both,,,"Crystals.amorphous [Presence] in Urine sediment",,2.78,false,"Crystals.amorphous:PrThr:Pt:Urine sed:Ord:"
88972-5,"Broad casts",Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/LPF,"Broad casts [#/area] in Urine sediment",/[LPF],2.64,false,"Broad casts:Naric:Pt:Urine sed:Qn:"
105051-7,Bacteria,Naric,Pt,"Urine sed",Qn,Microscopy,MICRO,2.78,ACTIVE,1,Both,,/[HPF],"Bacteria [#/area] in Urine sediment by Microscopy",/[HPF],2.78,false,"Bacteria:Naric:Pt:Urine sed:Qn:Microscopy"
105052-5,Bacteria,PrThr,Pt,"Urine sed",Ord,Microscopy,MICRO,2.78,ACTIVE,1,Both,,,"Bacteria [Presence] in Urine sediment by Microscopy",,2.78,false,"Bacteria:PrThr:Pt:Urine sed:Ord:Microscopy"
97768-6,Artifact,Naric,Pt,"Urine sed",Qn,Microscopy.light,UA,2.70,ACTIVE,1,Observation,,/[HPF],"Artifact [#/area] in Urine sediment by Light microscopy",/[HPF],2.70,false,"Artifact:Naric:Pt:Urine sed:Qn:Microscopy.light"
105888-2,"Amorphous sediment",PrThr,Pt,"Urine sed",Ord,,MICRO,2.78,ACTIVE,1,Both,,,"Amorphous sediment [Presence] in Urine sediment",,2.78,false,"Amorphous sediment:PrThr:Pt:Urine sed:Ord:"
105113-5,"Epithelial cells",Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Both,,/[LPF],"Epithelial cells [#/area] in Urine sediment",/[LPF],2.78,false,"Epithelial cells:Naric:Pt:Urine sed:Qn:"
105114-3,"Epithelial cells",PrThr,Pt,"Urine sed",Ord,,UA,2.78,ACTIVE,1,Both,,,"Epithelial cells [Presence] in Urine sediment",,2.78,false,"Epithelial cells:PrThr:Pt:Urine sed:Ord:"
88974-1,"Granular casts",Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/LPF,"Granular casts [#/area] in Urine sediment",/[LPF],2.64,false,"Granular casts:Naric:Pt:Urine sed:Qn:"
88975-8,"Fatty casts",Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/LPF,"Fatty casts [#/area] in Urine sediment",/[LPF],2.64,false,"Fatty casts:Naric:Pt:Urine sed:Qn:"
58436-7,Casts,Type,Pt,"Urine sed",Nom,Microscopy.light,UA,2.73,ACTIVE,1,Both,,,"Casts [Type] in Urine sediment by Light microscopy",,2.30,false,"Casts:Type:Pt:Urine sed:Nom:Microscopy.light"
105095-4,"Transitional cells",Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Both,,/[HPF],"Transitional cells [#/area] in Urine sediment",/[HPF],2.78,false,"Transitional cells:Naric:Pt:Urine sed:Qn:"
105096-2,"Trichomonas vaginalis",PrThr,Pt,"Urine sed",Ord,,MICRO,2.78,ACTIVE,1,Both,,,"Trichomonas vaginalis [Presence] in Urine sediment",,2.78,false,"Trichomonas vaginalis:PrThr:Pt:Urine sed:Ord:"
12235-8,Observation,Prid,Pt,"Urine sed",Nom,Microscopy.light,UA,2.78,ACTIVE,1,Observation,,,"Microscopic observation [Identifier] in Urine sediment by Light microscopy",,1.0j-a,false,"Observation:Prid:Pt:Urine sed:Nom:Microscopy.light"
58437-5,"Microorganisms seen",Type,Pt,"Urine sed",Nom,Microscopy.light,UA,2.30,ACTIVE,1,Both,,,"Microorganisms seen [Type] in Urine sediment by Light microscopy",,2.30,false,"Microorganisms seen:Type:Pt:Urine sed:Nom:Microscopy.light"
88966-7,"Hyaline casts",Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/LPF,"Hyaline casts [#/area] in Urine sediment",/[LPF],2.64,false,"Hyaline casts:Naric:Pt:Urine sed:Qn:"
88967-5,"Leucine crystals",Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/HPF,"Leucine crystals [#/area] in Urine sediment",/[HPF],2.64,false,"Leucine crystals:Naric:Pt:Urine sed:Qn:"
105105-1,Leukocytes,PrThr,Pt,"Urine sed",Ord,,UA,2.78,ACTIVE,1,Both,,,"Leukocytes [Presence] in Urine sediment",,2.78,false,"Leukocytes:PrThr:Pt:Urine sed:Ord:"
88968-3,"Waxy casts",Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/LPF,"Waxy casts [#/area] in Urine sediment",/[LPF],2.64,false,"Waxy casts:Naric:Pt:Urine sed:Qn:"
88969-1,"Tyrosine crystals",Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/HPF,"Tyrosine crystals [#/area] in Urine sediment",/[HPF],2.64,false,"Tyrosine crystals:Naric:Pt:Urine sed:Qn:"
21033-6,Yeast.budding,PrThr,Pt,"Urine sed",Ord,,UA,2.73,ACTIVE,1,Observation,,,"Yeast.budding [Presence] in Urine sediment",,1.0m,false,"Yeast.budding:PrThr:Pt:Urine sed:Ord:"
80523-4,"Fluid output.urine",Vol,Pt,"Genitourinary system",Qn,Uroflowmetry,IO_OUT.MOLEC,2.56,ACTIVE,2,Observation,,mL,"Urine output by Uroflowmetry",mL,2.56,false,"Fluid output.urine:Vol:Pt:Genitourinary system:Qn:Uroflowmetry"
9196-7,Class,Type,Pt,"Urine tube",Nom,,IO.TUBE,2.27,ACTIVE,2,,,,"Type of Urine tube",,1.0i,false,"Class:Type:Pt:Urine tube:Nom:"
49967-3,Charcoal,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.70,ACTIVE,1,Both,,,"Charcoal [Presence] in Urine sediment by Light microscopy",,2.22,false,"Charcoal:PrThr:Pt:Urine sed:Ord:Microscopy.light"
5782-8,Crystals,Prid,Pt,"Urine sed",Nom,Microscopy.light,UA,2.73,ACTIVE,1,Both,,,"Crystals [type] in Urine sediment by Light microscopy",,1.0,false,"Crystals:Prid:Pt:Urine sed:Nom:Microscopy.light"
49755-2,Crystals,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Crystals [Presence] in Urine sediment by Light microscopy",,2.22,false,"Crystals:PrThr:Pt:Urine sed:Ord:Microscopy.light"
88973-3,Crystals.amorphous,Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/HPF,"Crystals.amorphous [#/area] in Urine sediment",/[HPF],2.64,false,"Crystals.amorphous:Naric:Pt:Urine sed:Qn:"
42578-5,Artifact,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Artifact [Presence] in Urine sediment by Light microscopy",,2.16,false,"Artifact:PrThr:Pt:Urine sed:Ord:Microscopy.light"
88977-4,"Epithelial casts",Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/LPF,"Epithelial casts [#/area] in Urine sediment",/[LPF],2.64,false,"Epithelial casts:Naric:Pt:Urine sed:Qn:"
105109-3,"Granular casts.coarse",Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Both,,/[LPF],"Coarse Granular Casts [#/area] in Urine sediment",/[LPF],2.78,false,"Granular casts.coarse:Naric:Pt:Urine sed:Qn:"
105110-1,"Granular casts.fine",Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Both,,/[LPF],"Fine Granular Casts [#/area] in Urine sediment",/[LPF],2.78,false,"Granular casts.fine:Naric:Pt:Urine sed:Qn:"
98016-9,Fat,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.70,ACTIVE,1,Both,,/[HPF],"Fat [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.70,false,"Fat:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
24124-0,Casts,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Casts [Presence] in Urine sediment by Light microscopy",,1.0o,false,"Casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
58442-5,"Other elements",Prid,Pt,"Urine sed",Nom,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Other elements [Identifier] in Urine sediment by Light microscopy",,2.30,false,"Other elements:Prid:Pt:Urine sed:Nom:Microscopy.light"
38994-0,Histiocytes,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.56,ACTIVE,1,Observation,,,"Histiocytes [Presence] in Urine sediment by Light microscopy",,2.15,false,"Histiocytes:PrThr:Pt:Urine sed:Ord:Microscopy.light"
53970-0,Macrocytes,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.56,ACTIVE,1,Observation,,,"Macrocytes [Presence] in Urine sediment by Light microscopy",,2.26,false,"Macrocytes:PrThr:Pt:Urine sed:Ord:Microscopy.light"
31885-7,"Measles virus Ag",PrThr,Pt,"Urine sed",Ord,,MICRO,2.56,ACTIVE,1,Both,,,"Measles virus Ag [Presence] in Urine sediment",,2.07,false,"Measles virus Ag:PrThr:Pt:Urine sed:Ord:"
53969-2,Microcytes,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.56,ACTIVE,1,Observation,,,"Microcytes [Presence] in Urine sediment by Light microscopy",,2.26,false,"Microcytes:PrThr:Pt:Urine sed:Ord:Microscopy.light"
88971-7,"Mixed cellular casts",Naric,Pt,"Urine sed",Qn,,UA,2.64,ACTIVE,1,Observation,,/LPF,"Mixed cellular casts [#/area] in Urine sediment",/[LPF],2.64,false,"Mixed cellular casts:Naric:Pt:Urine sed:Qn:"
8248-7,Spermatozoa,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Both,,,"Spermatozoa [Presence] in Urine sediment by Light microscopy",,1.0h(2),false,"Spermatozoa:PrThr:Pt:Urine sed:Ord:Microscopy.light"
53971-8,Spherocytes,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.56,ACTIVE,1,Observation,,,"Spherocytes [Presence] in Urine sediment by Light microscopy",,2.26,false,"Spherocytes:PrThr:Pt:Urine sed:Ord:Microscopy.light"
105104-4,Leukocytes,Naric,Pt,"Urine sed",Qn,,UA,2.78,ACTIVE,1,Both,,/[HPF],"Leukocytes [#/area] in Urine sediment",/[HPF],2.78,false,"Leukocytes:Naric:Pt:Urine sed:Qn:"
62641-6,"PhenX - respiratory - urine assay for tobacco smoke exposure protocol 091701",-,Pt,^Patient,-,PhenX,PANEL.PHENX,2.66,TRIAL,2,,,,"PhenX - respiratory - urine assay for tobacco smoke exposure protocol 091701",,2.36,true,"PhenX - respiratory - urine assay for tobacco smoke exposure protocol 091701:-:Pt:^Patient:-:PhenX"
31898-0,"Mumps virus Ag",PrThr,Pt,"Urine sed",Ord,,MICRO,2.56,ACTIVE,1,Both,,,"Mumps virus Ag [Presence] in Urine sediment",,2.07,false,"Mumps virus Ag:PrThr:Pt:Urine sed:Ord:"
53976-7,Pseudocasts,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.56,ACTIVE,1,Observation,,,"Pseudocasts [Presence] in Urine sediment by Light microscopy",,2.26,false,"Pseudocasts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
78769-7,"HYDROcodone^^adjusted for lean body mass+urine creatinine",MCnc,Pt,Urine,Qn,,DRUG/TOX,2.54,ACTIVE,1,Observation,,ng/mL,"HYDROcodone [Mass/volume] in Urine -- adjusted for lean body mass+urine creatinine",ng/mL,2.54,false,"HYDROcodone^^adjusted for lean body mass+urine creatinine:MCnc:Pt:Urine:Qn:"
78765-5,"oxyMORphone^^adjusted for lean body mass+urine creatinine",MCnc,Pt,Urine,Qn,,DRUG/TOX,2.58,ACTIVE,1,Observation,,ng/mL,"oxyMORphone [Mass/volume] in Urine -- adjusted for lean body mass+urine creatinine",ng/mL,2.54,false,"oxyMORphone^^adjusted for lean body mass+urine creatinine:MCnc:Pt:Urine:Qn:"
75022-4,"Fat.Microscopic Observation",PrThr,Pt,"Urine sed",Ord,"Oil red O stain",UA,2.56,ACTIVE,1,Observation,,,"Fat.microscopic observation [Presence] in Urine sediment by Oil red O stain",,2.48,false,"Fat.Microscopic Observation:PrThr:Pt:Urine sed:Ord:Oil red O stain"
9190-0,"Fluid output.urine",VRat,10H,"Urinary tract",Qn,,IO_OUT.TIMED.MOLE,2.56,ACTIVE,2,,,"ml/10 H","Urine output 10 hour",mL/(10.h),1.0i,false,"Fluid output.urine:VRat:10H:Urinary tract:Qn:"
9191-8,"Fluid output.urine",VRat,12H,"Urinary tract",Qn,,IO_OUT.TIMED.MOLE,2.56,ACTIVE,2,,,"ml/12 H","Urine output 12 hour",mL/(12.h),1.0i,false,"Fluid output.urine:VRat:12H:Urinary tract:Qn:"
9192-6,"Fluid output.urine",VRat,24H,"Urinary tract",Qn,,IO_OUT.TIMED.MOLE,2.73,ACTIVE,2,,,"mL/24 H","Urine output 24 hour",mL/(24.h),1.0i,false,"Fluid output.urine:VRat:24H:Urinary tract:Qn:"
9189-2,"Fluid output.urine",VRat,8H,"Urinary tract",Qn,,IO_OUT.TIMED.MOLE,2.56,ACTIVE,2,,,"mL/8 H","Urine output 8 hour",mL/(8.h),1.0i,false,"Fluid output.urine:VRat:8H:Urinary tract:Qn:"
9197-5,"Fluid output.urine^post void",Vol,Pt,"Urinary tract",Qn,,IO_OUT.MOLEC,2.56,ACTIVE,2,,,mL,"Urine output --post void",mL,1.0i,false,"Fluid output.urine^post void:Vol:Pt:Urinary tract:Qn:"
99867-4,Acanthocytes,Naric,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/HPF,"Acanthocytes [#/area] in Urine sediment by Computer assisted method",/[HPF],2.72,false,"Acanthocytes:Naric:Pt:Urine sed:Qn:Computer assisted"
91135-4,Acanthocytes,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.65,ACTIVE,1,Both,,,"Acanthocytes [Presence] in Urine sediment by Light microscopy",,2.65,false,"Acanthocytes:PrThr:Pt:Urine sed:Ord:Microscopy.light"
85093-3,"Crystal casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Both,,,"Crystal casts [Presence] in Urine sediment by Light microscopy",,2.58,false,"Crystal casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
53322-4,Crystals,Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.73,ACTIVE,1,Observation,,,"Crystals [#/area] in Urine sediment by Automated count",/[HPF],2.24,false,"Crystals:Naric:Pt:Urine sed:Qn:Automated count"
38459-4,Crystals,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Both,,/HPF,"Crystals [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.14,false,"Crystals:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
58456-5,"Bladder cells",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.56,ACTIVE,1,Observation,,,"Bladder cells [Presence] in Urine sediment by Light microscopy",,2.32,false,"Bladder cells:PrThr:Pt:Urine sed:Ord:Microscopy.light"
99913-6,"Bacilliform bacteria",Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.72,ACTIVE,1,Observation,,p/HPF,"Bacilliform bacteria [#/area] in Urine sediment by Automated count",/[HPF],2.72,false,"Bacilliform bacteria:Naric:Pt:Urine sed:Qn:Automated count"
99912-8,"Bacilliform bacteria",PrThr,Pt,"Urine sed",Ord,Automated,UA,2.72,ACTIVE,1,Observation,,,"Bacilliform bacteria [Presence] in Urine sediment by Automated",,2.72,false,"Bacilliform bacteria:PrThr:Pt:Urine sed:Ord:Automated"
25145-4,Bacteria,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Bacteria [Presence] in Urine sediment by Light microscopy",,2.00,false,"Bacteria:PrThr:Pt:Urine sed:Ord:Microscopy.light"
99924-3,Artifact,PrThr,Pt,"Urine sed",Ord,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,,"Artifact [Presence] in Urine sediment by Computer assisted method",,2.72,false,"Artifact:PrThr:Pt:Urine sed:Ord:Computer assisted"
25156-1,Eosinophils,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Both,,,"Eosinophils [Presence] in Urine sediment by Light microscopy",,2.00,false,"Eosinophils:PrThr:Pt:Urine sed:Ord:Microscopy.light"
105112-7,Eosinophils/Leukocytes,NFr,Pt,"Urine sed",Qn,,UA,2.79,ACTIVE,1,Both,,%,"Eosinophils/Leukocytes in Urine sediment",%,2.78,false,"Eosinophils/Leukocytes:NFr:Pt:Urine sed:Qn:"
25159-5,"Fatty casts",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Fatty casts [Presence] in Urine sediment by Light microscopy",,2.00,false,"Fatty casts:PrThr:Pt:Urine sed:Ord:Microscopy.light"
43755-8,Casts,Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.73,ACTIVE,1,Observation,,/HPF,"Casts [#/area] in Urine sediment by Automated count",/[HPF],2.17,false,"Casts:Naric:Pt:Urine sed:Qn:Automated count"
9439-1,Casts,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Casts [#/area] in Urine sediment by Microscopy high power field",/[HPF],1.0i,false,"Casts:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
9841-8,Casts,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.40,DEPRECATED,1,Observation,,/HPF,"Deprecated Casts [#/area] in Urine sediment by Microscopy high power field",/[HPF],1.0i,false,"Casts:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
9842-6,Casts,Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Casts [#/area] in Urine sediment by Microscopy low power field",/[LPF],1.0i,false,"Casts:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
32356-8,Yeast,PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Yeast [Presence] in Urine sediment by Light microscopy",,2.07,false,"Yeast:PrThr:Pt:Urine sed:Ord:Microscopy.light"
33861-6,"Starch granules",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Starch granules [Presence] in Urine sediment by Light microscopy",,2.09,false,"Starch granules:PrThr:Pt:Urine sed:Ord:Microscopy.light"
99916-9,"Cocci bacteria",Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.72,ACTIVE,1,Observation,,p/HPF,"Cocci bacteria [#/area] in Urine sediment by Automated count",/[HPF],2.72,false,"Cocci bacteria:Naric:Pt:Urine sed:Qn:Automated count"
99915-1,"Cocci bacteria",PrThr,Pt,"Urine sed",Ord,Automated,UA,2.72,ACTIVE,1,Observation,,,"Cocci bacteria [Presence] in Urine sediment by Automated",,2.72,false,"Cocci bacteria:PrThr:Pt:Urine sed:Ord:Automated"
26027-3,Histiocytes,Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.40,ACTIVE,1,Observation,,/HPF,"Histiocytes [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.00,false,"Histiocytes:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
