LOINC Code,Query,Name,Predicted Score,Actual Score
43894-5,bilirubin in plasma,bismuth presence serum plasma,0.8685477043392433,0.1848871
34398-8,bilirubin in plasma,biotin mole volume serum plasma,0.8685477043392433,0.18028688
56905-3,bilirubin in plasma,bilirubin direct mass volume pleural fluid,0.8685477043392433,0.46747893
1973-7,bilirubin in plasma,bilirubin total mass volume cerebral spinal fluid,0.8685477043392433,0.79625225
5771-1,bilirubin in plasma,bilirubin crystal presence urine sediment light microscopy,0.8685477043392433,0.44467774
14151-5,bilirubin in plasma,bicarbonate mole volume cord blood,0.8685477043392433,0.11787807
1975-2,bilirubin in plasma,bilirubin total mass volume serum plasma,0.8685477043392433,0.91020834
11132-8,bilirubin in plasma,deprecated bilirubin mass volume body fluid,0.8685477043392433,0.7968092
1971-1,bilirubin in plasma,bilirubin indirect mass volume serum plasma,0.8685477043392433,0.5827931
25351-8,bilirubin in plasma,bismuth mole volume serum plasma,0.8685477043392433,0.196716
32303-0,bilirubin in plasma,bilirubin total mole volume specimen,0.8685477043392433,0.78951716
23825-3,bilirubin in plasma,beta n acetylhexosaminidase beta n acetylhexosaminidase total leukocyte,0.8685477043392433,0.061639667
78441-3,bilirubin in plasma,bilirubin conjugated mole volume peritoneal fluid,0.8685477043392433,0.45805874
59827-6,bilirubin in plasma,bilirubin total mass volume arterial blood,0.8685477043392433,0.81231093
39463-5,bilirubin in plasma,bilirubin indirect mole volume body fluid,0.8685477043392433,0.46578467
33898-8,bilirubin in plasma,bilirubin conjugated indirect mass volume serum plasma,0.8685477043392433,0.58405316
56906-1,bilirubin in plasma,bilirubin direct mass volume peritoneal fluid,0.8685477043392433,0.47695506
22665-4,bilirubin in plasma,bilirubin delta mole volume serum plasma,0.8685477043392433,0.5569396
63372-7,bilirubin in plasma,ketone presence urine test strip 3 hour post dose glucose,0.08675026434470784,0.059298575
23903-8,bilirubin in plasma,monocyte macrophage leukocyte specimen manual count,0.08675026434470784,0.063817136
53279-6,bilirubin in plasma,wbc cast presence urine computer assisted method,0.08675026434470784,0.062177096
68418-3,bilirubin in plasma,mesothelial cell leukocyte vitreous fluid manual count,0.08675026434470784,0.0852594
68432-4,bilirubin in plasma,leukocyte leukocyte vitreous fluid manual count,0.08675026434470784,0.07753583
53286-1,bilirubin in plasma,wbc cast volume urine computer assisted method,0.08675026434470784,0.087729104
30405-5,bilirubin in plasma,leukocyte volume urine,0.08675026434470784,0.08455303
20455-2,bilirubin in plasma,leukocyte presence urine sediment light microscopy,0.08675026434470784,0.06649321
68434-0,bilirubin in plasma,leukocyte volume vitreous fluid automated count,0.08675026434470784,0.09571251
46420-6,bilirubin in plasma,leukocyte clump area urine sediment microscopy high power field,0.08675026434470784,0.08485169
53317-4,bilirubin in plasma,leukocyte clump presence urine automated,0.08675026434470784,0.06545891
53225-9,bilirubin in plasma,leukocyte area specimen wet preparation,0.08675026434470784,0.075690515
105105-1,bilirubin in plasma,leukocyte presence urine sediment,0.08675026434470784,0.05852749
105102-8,bilirubin in plasma,leukocyte clump volume urine,0.08675026434470784,0.08806961
63373-5,bilirubin in plasma,ketone presence urine test strip 4 hour post dose glucose,0.08675026434470784,0.059489068
53964-3,bilirubin in plasma,leukocyte presence urine visual,0.08675026434470784,0.066947415
30113-5,bilirubin in plasma,igg lymphocyte volume leukocyte,0.08675026434470784,0.07485036
20584-9,bilirubin in plasma,leukocyte volume specimen automated count,0.08675026434470784,0.075481646
18407-7,bilirubin in plasma,leukocyte 12 hour urine sediment light microscopy,0.08675026434470784,0.06377832
9443-3,bilirubin in plasma,igm lymphocyte lymphocyte leukocyte,0.08675026434470784,0.054818965
61125-1,bilirubin in plasma,monocyte leukocyte specimen flow cytometry fc,0.08675026434470784,0.059922818
33052-2,bilirubin in plasma,leukocyte presence urine,0.08675026434470784,0.0643527
24122-4,bilirubin in plasma,leukocyte volume urine manual count,0.08675026434470784,0.08542303
93692-2,bilirubin in plasma,nonalcoholic steatohepatitis score serum plasma,0.04636958041784143,0.16753206
20660-7,bilirubin in plasma,tyrosine mole volume serum plasma,0.04636958041784143,0.17678958
10416-6,bilirubin in plasma,transfuse blood product volume,0.04636958041784143,0.099682875
30551-6,bilirubin in plasma,propionylcarnitine c3 mole volume serum plasma,0.04636958041784143,0.1835618
47939-4,bilirubin in plasma,sulfocysteine mole volume serum plasma,0.04636958041784143,0.1906393
94705-1,bilirubin in plasma,voltage gated calcium channel p q type binding ab mole volume serum immunoassay,0.04636958041784143,0.08494721
33979-6,bilirubin in plasma,voltage gated calcium channel n type binding ab mole volume serum,0.04636958041784143,0.09559434
79472-7,bilirubin in plasma,phenylpropionylglycine mole volume serum plasma,0.04636958041784143,0.1804789
53470-1,bilirubin in plasma,kynurenin mole volume serum plasma,0.04636958041784143,0.18576206
48162-2,bilirubin in plasma,thymidine mole volume serum plasma,0.04636958041784143,0.17166004
54416-3,bilirubin in plasma,rh type blood fetus,0.04636958041784143,0.06599523
74887-1,bilirubin in plasma,stigmastanol mole volume serum plasma,0.04636958041784143,0.18352436
90238-7,bilirubin in plasma,salicylcarnitine mole volume serum plasma,0.04636958041784143,0.1954842
90237-9,bilirubin in plasma,phenylacetylcarnitine phec2 mole volume serum plasma,0.04636958041784143,0.19222817
14875-9,bilirubin in plasma,phenylalanine mole volume serum plasma,0.04636958041784143,0.19238232
39791-9,bilirubin in plasma,sodium mole volume venous blood,0.04636958041784143,0.08569309
25448-2,bilirubin in plasma,iodine mole volume serum plasma,0.04636958041784143,0.17587724
77373-9,bilirubin in plasma,lathosterol mole volume serum plasma,0.04636958041784143,0.1899944
53469-3,bilirubin in plasma,kynurenate mole volume serum plasma,0.04636958041784143,0.18519825
74897-0,bilirubin in plasma,lithocholate mole volume serum plasma,0.04636958041784143,0.17712167
1298-9,bilirubin in plasma,packed erythrocyte given volume,0.04636958041784143,0.085371226
69772-2,bilirubin in plasma,orotate mole volume serum plasma,0.04636958041784143,0.17223316
14908-8,bilirubin in plasma,rh type blood newborn,0.04636958041784143,0.07052767
26612-2,bilirubin in plasma,phosphoethanolamine mole volume serum plasma,0.04636958041784143,0.1969844
14933-6,bilirubin in plasma,urate mole volume serum plasma,0.04636958041784143,0.17310676
30356-0,bilirubin in plasma,palmitoylcarnitine c16 mole volume serum plasma,0.04636958041784143,0.17617093
77136-0,bilirubin in plasma,urea mole volume serum plasma blood,0.04636958041784143,0.20066832
75121-4,bilirubin in plasma,thymine mole volume serum plasma,0.04636958041784143,0.17385125
93323-4,bilirubin in plasma,tauroursodeoxycholate mole volume serum plasma,0.04636958041784143,0.18073419
20661-5,bilirubin in plasma,valine mole volume serum plasma,0.04636958041784143,0.18122339
74898-8,bilirubin in plasma,lanosterol mole volume serum plasma,0.04636958041784143,0.1874655
39789-3,bilirubin in plasma,potassium mole volume venous blood,0.04636958041784143,0.09800629
26613-0,bilirubin in plasma,sarcosine mole volume serum plasma,0.04636958041784143,0.1729928
9791-5,bilirubin in plasma,organochlorine pesticide type serum plasma,0.04636958041784143,0.17220679
94704-4,bilirubin in plasma,voltage gated calcium channel n type binding ab mole volume serum immunoassay,0.04636958041784143,0.08767115
88027-8,bilirubin in plasma,rh group ag type red blood cell,0.04636958041784143,0.06998321
75159-4,bilirubin in plasma,uridine mole volume serum plasma,0.04636958041784143,0.18367197
14890-8,bilirubin in plasma,progesterone mole volume serum plasma,0.04636958041784143,0.17503951
25473-0,bilirubin in plasma,metanephrine mole volume serum plasma,0.04636958041784143,0.17093115
79484-2,bilirubin in plasma,levulinate mole volume serum plasma,0.04636958041784143,0.17261982
55159-8,bilirubin in plasma,ursodeoxycholate mole volume serum plasma,0.04636958041784143,0.18490264
94349-8,bilirubin in plasma,voltage gated calcium channel p q type binding igg igm ab mole volume serum immunoassay,0.04636958041784143,0.07822652
25474-8,bilirubin in plasma,metanephrines mole volume serum plasma,0.04636958041784143,0.17035767
32713-0,bilirubin in plasma,potassium mole volume arterial blood,0.04636958041784143,0.10112331
1321-9,bilirubin in plasma,transfusion duration,0.04636958041784143,0.07578189
61007-1,bilirubin in plasma,oxygen arterial venous volume fraction difference blood arterial blood venous estimated,0.04636958041784143,0.09677348
72437-7,bilirubin in plasma,phenyllactate mole volume serum plasma,0.04636958041784143,0.1823122
20648-2,bilirubin in plasma,isoleucine mole volume serum plasma,0.04636958041784143,0.18623056
31024-3,bilirubin in plasma,voltage gated calcium channel ab mole volume serum,0.04636958041784143,0.08611683
35465-4,bilirubin in plasma,rhd gene allele genotype blood tissue molecular genetics method nominal,0.04581369031619235,0.07010856
72306-4,bilirubin in plasma,nicotinurate mass volume serum plasma,0.04581369031619235,0.18690363
3099-9,bilirubin in plasma,uridine diphosphate glucose 4 epimerase enzymatic activity volume plasma,0.04581369031619235,0.26522347
26896-1,bilirubin in plasma,taurine unit volume serum plasma,0.04581369031619235,0.16761942
41900-2,bilirubin in plasma,glucose meter device vendor software version,0.04581369031619235,0.03289439
12726-6,bilirubin in plasma,leucine enkephalin unit volume serum plasma,0.04581369031619235,0.20579746
2494-3,bilirubin in plasma,iodine mass volume serum plasma,0.04581369031619235,0.18085892
55429-5,bilirubin in plasma,short blood count panel blood,0.04581369031619235,0.082933225
29122-9,bilirubin in plasma,ritonavir unit volume serum plasma,0.04581369031619235,0.1842009
33988-7,bilirubin in plasma,thymidine phosphorylase enzymatic activity mass leukocyte,0.04581369031619235,0.088465795
82883-0,bilirubin in plasma,lysosomal acid lipase enzymatic activity mass leukocyte 4 mu palmitate substrate,0.04581369031619235,0.08627506
100735-0,bilirubin in plasma,mannose 6 phosphate isomerase phosphomannomutase 1 panel leukocyte,0.04581369031619235,0.061619084
40309-7,bilirubin in plasma,somatotropin mass volume serum plasma pre post dose glucose,0.04581369031619235,0.15746601
41870-7,bilirubin in plasma,tryptase mature enzymatic activity volume serum plasma,0.04581369031619235,0.20046078
24346-9,bilirubin in plasma,parathyrin intact calcium panel serum plasma,0.04581369031619235,0.15638556
101976-9,bilirubin in plasma,voltage gated calcium channel p q type binding ab mass volume serum immunoassay,0.04581369031619235,0.08473828
48191-1,bilirubin in plasma,monosodium glutamate msg triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.08212077
101455-4,bilirubin in plasma,mitochondrial metabolite panel serum plasma,0.04581369031619235,0.17062227
90992-9,bilirubin in plasma,monoclonal gammopathy panel serum plasma,0.04581369031619235,0.15403038
59340-0,bilirubin in plasma,stiripentol mass volume serum plasma,0.04581369031619235,0.17068526
48281-0,bilirubin in plasma,sulfamethoxazole triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.081225224
2837-3,bilirubin in plasma,pregnenolone mass volume serum plasma,0.04581369031619235,0.20133118
55462-6,bilirubin in plasma,deprecated thyrotropin serum plasma,0.04581369031619235,0.1521921
103139-2,bilirubin in plasma,systemic lupus ab panel serum plasma,0.04581369031619235,0.16373698
48188-7,bilirubin in plasma,latex triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.08287328
5564-0,bilirubin in plasma,deprecated tcr cd3,0.04581369031619235,0.05120134
2801-9,bilirubin in plasma,deprecated phospholipid mass volume serum plasma,0.04581369031619235,0.18159471
14191-1,bilirubin in plasma,prazosin mass volume serum plasma,0.04581369031619235,0.18962558
29125-2,bilirubin in plasma,zalcitabine unit volume serum plasma,0.04581369031619235,0.20435019
1175-9,bilirubin in plasma,deprecated little 1 subtype presence red blood cell blood product unit,0.04581369031619235,0.090823255
22760-3,bilirubin in plasma,potassium mass volume serum plasma,0.04581369031619235,0.18738131
48244-8,bilirubin in plasma,red cedar triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.077478506
2648-4,bilirubin in plasma,n acetylgalactosamine 4 sulfatase enzymatic activity volume leukocyte,0.04581369031619235,0.08034638
48279-4,bilirubin in plasma,propyphenazone triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.07593177
36934-8,bilirubin in plasma,ct heart calcium scoring,0.04581369031619235,0.011282423
93939-7,bilirubin in plasma,rh antigen k ag infancy panel blood,0.04581369031619235,0.07152103
12418-0,bilirubin in plasma,terfenadine mass volume serum plasma,0.04581369031619235,0.18446322
20974-2,bilirubin in plasma,sulfate mass volume serum plasma,0.04581369031619235,0.18969968
104551-7,bilirubin in plasma,ovarian malignancy rom panel serum plasma,0.04581369031619235,0.15129676
48290-1,bilirubin in plasma,sodium nitrite triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.08381765
104309-0,bilirubin in plasma,ribociclib mass volume serum plasma,0.04581369031619235,0.19660693
12724-1,bilirubin in plasma,voltage gated calcium channel igg ab unit volume serum,0.04581369031619235,0.09279566
2885-2,bilirubin in plasma,protein mass volume serum plasma,0.04581369031619235,0.1871587
76038-9,bilirubin in plasma,tripeptidyl peptidase enzymatic activity mass leukocyte,0.04581369031619235,0.08652882
82507-5,bilirubin in plasma,oligosaccharide pattern interpretation leukocyte screen method narrative,0.04581369031619235,0.06408126
24364-2,bilirubin in plasma,obstetric 1996 panel serum blood,0.04581369031619235,0.07102608
48206-7,bilirubin in plasma,lactalbumin alpha triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.08946377
59062-0,bilirubin in plasma,lipoprofile panel serum plasma,0.04581369031619235,0.15811525
101680-7,bilirubin in plasma,neonatal aborh ab antibody panel blood newborn,0.04581369031619235,0.08488318
55507-8,bilirubin in plasma,somatotropin mass volume serum plasma 2 hour post dose glucose,0.04581369031619235,0.15846543
69866-2,bilirubin in plasma,process variable assay human leukocyte antigen hla phenx,0.04581369031619235,0.0487152
48278-6,bilirubin in plasma,mefenamate triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.08256854
41898-8,bilirubin in plasma,vendor device model code glucose meter,0.04581369031619235,0.03249814
14883-3,bilirubin in plasma,porphyrin interpretation serum plasma,0.04581369031619235,0.17515692
2718-5,bilirubin in plasma,oxytocin mass volume serum plasma,0.04581369031619235,0.18565086
35128-8,bilirubin in plasma,perforin unit volume leukocyte,0.04581369031619235,0.08450807
1628-7,bilirubin in plasma,somatotropin mass volume serum plasma 1 hour post 1 g kg glucose po,0.04581369031619235,0.15555501
12721-7,bilirubin in plasma,melatonin unit volume serum plasma,0.04581369031619235,0.1807502
27361-5,bilirubin in plasma,tyrosine unit volume serum plasma,0.04581369031619235,0.1801536
46407-3,bilirubin in plasma,somatotropin mass volume serum plasma 1 5 hour post 1 g kg glucose po,0.04581369031619235,0.15646796
75057-0,bilirubin in plasma,sialidase enzymatic activity mass leukocyte,0.04581369031619235,0.097776294
47771-1,bilirubin in plasma,somatotropin unit volume serum plasma 3 hour post dose glucose po,0.04581369031619235,0.15901682
2981-9,bilirubin in plasma,taurine mass volume serum plasma,0.04581369031619235,0.17910975
2679-9,bilirubin in plasma,ornithine mass volume serum plasma,0.04581369031619235,0.18879674
2568-4,bilirubin in plasma,phospholipid mass volume serum plasma,0.04581369031619235,0.19722517
1181-7,bilirubin in plasma,deprecated little 2 subtype presence red blood cell blood product unit,0.04581369031619235,0.094197765
75547-0,bilirubin in plasma,noninvasive prenatal fetal aneuploidy microdeletion panel based plasma cell free wbc dna dosage chromosome specific circulating cell free ccf dna,0.04581369031619235,0.14066137
2563-5,bilirubin in plasma,leukocyte esterase enzymatic activity volume leukocyte,0.04581369031619235,0.08654851
75196-6,bilirubin in plasma,leukocyte count protein test performed cerebrospinal fluid test finding cdc component,0.04581369031619235,0.05275995
48253-9,bilirubin in plasma,english plantain triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.07775954
2746-6,bilirubin in plasma,ph venous blood,0.04581369031619235,0.081229776
48497-2,bilirubin in plasma,pro hepcidin mass volume serum plasma,0.04581369031619235,0.17475067
104314-0,bilirubin in plasma,lenvatinib mass volume serum plasma,0.04581369031619235,0.20528628
56037-5,bilirubin in plasma,protein phosphatase 3 enzymatic activity volume leukocyte,0.04581369031619235,0.095571615
48208-3,bilirubin in plasma,baker yeast triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.07607757
48251-3,bilirubin in plasma,pellitory parietaria officinalis triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.07135146
90979-6,bilirubin in plasma,vortioxetine mass volume serum plasma,0.04581369031619235,0.18314351
13944-4,bilirubin in plasma,leukocyte phosphatase enzymatic activity volume control leukocyte light microscopy,0.04581369031619235,0.116827875
41897-0,bilirubin in plasma,glucose meter device vendor name,0.04581369031619235,0.03443884
1274-0,bilirubin in plasma,deprecated group presence red blood cell blood product unit,0.04581369031619235,0.09299555
104315-7,bilirubin in plasma,sunitinib mass volume serum plasma,0.04581369031619235,0.19443803
55505-2,bilirubin in plasma,somatotropin mass volume serum plasma 30 minute post dose glucose,0.04581369031619235,0.15878032
17699-0,bilirubin in plasma,thebaine mass volume serum plasma,0.04581369031619235,0.1752979
2789-6,bilirubin in plasma,phosphoethanolamine mass volume serum plasma,0.04581369031619235,0.20395055
48184-6,bilirubin in plasma,yellow jacket triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.08685317
13891-7,bilirubin in plasma,motilin mass volume serum plasma,0.04581369031619235,0.19213657
21368-6,bilirubin in plasma,levofloxacin mass volume serum plasma,0.04581369031619235,0.18021375
85099-0,bilirubin in plasma,norescitalopram mass volume serum plasma,0.04581369031619235,0.1681793
48287-7,bilirubin in plasma,deprecated suxamethonium triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.08316806
5561-6,bilirubin in plasma,deprecated smig kappa,0.04581369031619235,0.06239542
104307-4,bilirubin in plasma,letrozole mass volume serum plasma,0.04581369031619235,0.19304898
3079-1,bilirubin in plasma,tyrosine mass volume serum plasma,0.04581369031619235,0.19101144
2722-7,bilirubin in plasma,pantothenate mass volume serum plasma blood,0.04581369031619235,0.18597715
61512-0,bilirubin in plasma,often take calcium alone combined something else bone health supplement antacid phenx,0.04581369031619235,0.049294136
73933-4,bilirubin in plasma,normeperidine mass volume serum plasma blood,0.04581369031619235,0.19579944
45060-1,bilirubin in plasma,protein glucose panel urine test strip,0.04581369031619235,0.057497878
48192-9,bilirubin in plasma,sunset yellow fcf triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.08792602
48268-7,bilirubin in plasma,minor determinant mixture triggered leukotriene release mass volume leukocyte,0.04581369031619235,0.089199096
2794-6,bilirubin in plasma,phosphofructokinase f subunit phosphofructokinase total leukocyte,0.04581369031619235,0.07177251
47277-9,bilirubin in plasma,erythrocyte distwidth red blood cell cord blood,0.04581369031619235,0.07285703
95126-9,bilirubin in plasma,lipid glucose panel serum plasma,0.04581369031619235,0.15819205
5738-0,bilirubin in plasma,strychnine mass volume serum plasma,0.04581369031619235,0.17439725
17760-0,bilirubin in plasma,urea nitrogen mass volume venous blood pre dialysis,0.04581369031619235,0.09752592
104490-8,bilirubin in plasma,appearance blood product unit,0.04581369031619235,0.06972067
14966-6,bilirubin in plasma,cd20 abnormal blood cell abnormal blood cell total blood,0.034640084176377525,0.072438054
3368-8,bilirubin in plasma,azlocillin mass volume serum plasma,0.034640084176377525,0.18216294
41039-9,bilirubin in plasma,3 methylcrotonylglycine mole volume serum plasma,0.034640084176377525,0.18221793
101434-9,bilirubin in plasma,2 ketobutyrate mole volume serum plasma,0.034640084176377525,0.1900404
58420-1,bilirubin in plasma,anidulafungin mass volume serum plasma,0.034640084176377525,0.18199739
59154-5,bilirubin in plasma,base deficit cord blood,0.034640084176377525,0.08165635
1912-5,bilirubin in plasma,aspartate presence serum plasma,0.034640084176377525,0.17068747
79581-5,bilirubin in plasma,alanylproline mole volume serum plasma,0.034640084176377525,0.17291474
14964-1,bilirubin in plasma,cd19 abnormal blood cell abnormal blood cell total blood,0.034640084176377525,0.06736093
43627-9,bilirubin in plasma,acetazolamide presence serum plasma,0.034640084176377525,0.17372264
43433-2,bilirubin in plasma,acylcarnitine panel serum plasma,0.034640084176377525,0.16494189
3367-0,bilirubin in plasma,atropine mass volume serum plasma,0.034640084176377525,0.17814478
43712-9,bilirubin in plasma,albumin presence serum plasma,0.034640084176377525,0.15730245
706-2,bilirubin in plasma,basophil leukocyte blood automated count,0.034640084176377525,0.10272426
33273-4,bilirubin in plasma,3 methylglutaconate mole volume serum plasma,0.034640084176377525,0.18531829
71631-6,bilirubin in plasma,basophil leukocyte pure number fraction peritoneal fluid manual count,0.034640084176377525,0.10717486
69841-5,bilirubin in plasma,2 hydroxyadipate mole volume serum plasma,0.034640084176377525,0.17735754
53468-5,bilirubin in plasma,anthranilate mole volume serum plasma,0.034640084176377525,0.18452282
50759-0,bilirubin in plasma,beta n acetylhexosaminidase enzymatic activity mass leukocyte,0.034640084176377525,0.090746455
93906-6,bilirubin in plasma,abo blood group rh group type blood infancy,0.034640084176377525,0.086530276
48186-1,bilirubin in plasma,amylase triggered leukotriene release mass volume leukocyte,0.034640084176377525,0.0793261
85486-9,bilirubin in plasma,bg sup component ag presence red blood cell,0.034640084176377525,0.080290094
1658-4,bilirubin in plasma,11 hydroxyandrostenedione mass volume serum plasma,0.034640084176377525,0.19417225
1913-3,bilirubin in plasma,aspartate mass volume serum plasma,0.034640084176377525,0.17163026
855-7,bilirubin in plasma,a2 ag presence red blood cell donor,0.034640084176377525,0.07074531
51886-0,bilirubin in plasma,autologous whole blood unit given,0.034640084176377525,0.09053538
16319-6,bilirubin in plasma,acrylamide mass volume serum plasma,0.034640084176377525,0.16425121
24075-4,bilirubin in plasma,beta n acetylhexosaminidase enzymatic activity mass leukocyte,0.034640084176377525,0.08897249
922-5,bilirubin in plasma,deprecated b variant no ag presence red blood cell,0.034640084176377525,0.07713503
22676-1,bilirubin in plasma,7 dehydrocholesterol presence serum plasma,0.034640084176377525,0.16935265
3307-6,bilirubin in plasma,alfentanil mass volume serum plasma,0.034640084176377525,0.18996981
24061-4,bilirubin in plasma,beta galactosidase enzymatic activity mass leukocyte,0.034640084176377525,0.09294906
10384-6,bilirubin in plasma,deprecated b variant no ag presence red blood cell,0.034640084176377525,0.07797545
12915-5,bilirubin in plasma,beta galactosidase enzymatic activity volume leukocyte,0.034640084176377525,0.091021486
94488-4,bilirubin in plasma,acid alpha glucosidase enzymatic activity mass leukocyte confirmatory method,0.034640084176377525,0.090065435
30373-5,bilirubin in plasma,basophil leukocyte bronchial specimen,0.034640084176377525,0.08855303
93905-8,bilirubin in plasma,abo blood group group type blood infancy,0.034640084176377525,0.08866582
861-5,bilirubin in plasma,a2 b ag presence red blood cell donor,0.034640084176377525,0.079290666
77146-9,bilirubin in plasma,amylase enzymatic activity volume serum plasma blood,0.034640084176377525,0.20306613
92521-4,bilirubin in plasma,ag inferred phenotype presence blood tissue donor molecular genetics method,0.034640084176377525,0.060380746
72608-3,bilirubin in plasma,apixaban mass volume serum plasma,0.034640084176377525,0.2059963
1315-1,bilirubin in plasma,ab presence serum plasma blood product unit,0.034640084176377525,0.1854726
19057-9,bilirubin in plasma,abo blood group rh group type blood newborn,0.034640084176377525,0.08821162
48198-6,bilirubin in plasma,amoxicillin triggered leukotriene release mass volume leukocyte,0.034640084176377525,0.08554183
79589-8,bilirubin in plasma,aspartylglycosamine mole volume serum plasma,0.034640084176377525,0.171964
14577-1,bilirubin in plasma,abo blood group rh group type blood donor,0.034640084176377525,0.09360239
883-9,bilirubin in plasma,abo blood group group type blood,0.034640084176377525,0.090552025
68396-1,bilirubin in plasma,basophil leukocyte vitreous fluid manual count,0.034640084176377525,0.096255325
1907-5,bilirubin in plasma,asparagine presence serum plasma,0.034640084176377525,0.1624722
10387-9,bilirubin in plasma,autologous erythrocyte given volume,0.034640084176377525,0.08423325
1763-2,bilirubin in plasma,aldosterone mass volume serum plasma,0.034640084176377525,0.19308724
30180-4,bilirubin in plasma,basophil leukocyte blood,0.034640084176377525,0.10331238
70219-1,bilirubin in plasma,basic metabolic 2008 panel ionized calcium serum plasma,0.034640084176377525,0.1650337
79510-4,bilirubin in plasma,3 hydroxyhippurate mole volume serum plasma,0.034640084176377525,0.17824396
880-5,bilirubin in plasma,b ag presence red blood cell,0.034640084176377525,0.079614535
48267-9,bilirubin in plasma,benzylpenicilloyl polylysine triggered leukotriene release mass volume leukocyte,0.034640084176377525,0.07376031
12913-0,bilirubin in plasma,beta n acetylhexosaminidase enzymatic activity volume leukocyte,0.034640084176377525,0.0854414
33655-2,bilirubin in plasma,beta n acetylhexosaminidase mole volume leukocyte,0.034640084176377525,0.0793759
24044-0,bilirubin in plasma,acetyl coa glucosamine acetyltransferase enzymatic activity mass leukocyte,0.034640084176377525,0.091947146
79451-1,bilirubin in plasma,adenosine deaminase enzymatic activity mass leukocyte,0.034640084176377525,0.08592267
71602-7,bilirubin in plasma,basophil leukocyte pure number fraction pericardial fluid manual count,0.034640084176377525,0.10560098
93916-5,bilirubin in plasma,abo blood group rh group panel blood blood product unit,0.034640084176377525,0.085772656
75142-0,bilirubin in plasma,adenosine mole volume serum plasma,0.034640084176377525,0.16813026
707-0,bilirubin in plasma,basophil leukocyte blood manual count,0.034640084176377525,0.101623714
30375-0,bilirubin in plasma,basophil leukocyte sputum,0.034640084176377525,0.09228303
14603-5,bilirubin in plasma,androstenedione mole volume serum plasma,0.034640084176377525,0.18199421
1758-2,bilirubin in plasma,albumin glycated mass volume serum plasma,0.034640084176377525,0.17676638
24047-3,bilirubin in plasma,alpha fucosidase enzymatic activity mass leukocyte,0.034640084176377525,0.09851077
14961-7,bilirubin in plasma,cd10 abnormal blood cell abnormal blood cell total blood,0.034640084176377525,0.068384394
14969-0,bilirubin in plasma,cd7 abnormal blood cell abnormal blood cell total blood,0.034640084176377525,0.07198171
38184-8,bilirubin in plasma,basophil leukocyte amniotic fluid manual count,0.034640084176377525,0.10326397
