LOINC Code,Query,Name,Predicted Score,Actual Score
33833-5,bilirubin in plasma,lymphocyte immunoblastic leukocyte blood manual count,0.0031065523442434656,0.058455292
6690-2,bilirubin in plasma,leukocyte volume blood automated count,0.0031065523442434656,0.08023481
30441-0,bilirubin in plasma,monocyte abnormal leukocyte blood,0.0031065523442434656,0.06898197
38518-7,bilirubin in plasma,immature granulocyte leukocyte blood,0.0031065523442434656,0.07934214
42250-1,bilirubin in plasma,variant lymphocyte leukocyte blood automated count,0.0031065523442434656,0.060390655
13047-6,bilirubin in plasma,plasma cell leukocyte blood,0.0031065523442434656,0.09543843
30157-2,bilirubin in plasma,heterophils leukocyte blood,0.0031065523442434656,0.0663562
71678-7,bilirubin in plasma,lymphocyte leukocyte pure number fraction blood automated count,0.0031065523442434656,0.0655145
30413-9,bilirubin in plasma,abnormal lymphocyte leukocyte blood,0.0031065523442434656,0.062197678
33831-9,bilirubin in plasma,lymphoblast leukocyte blood manual count,0.0031065523442434656,0.0660596
12227-5,bilirubin in plasma,leukocyte volume corrected nucleated erythrocyte blood,0.0031065523442434656,0.09544737
27906-7,bilirubin in plasma,immature lymphocyte leukocyte amniotic fluid,0.0031065523442434656,0.06338652
769-0,bilirubin in plasma,segmented neutrophil leukocyte blood manual count,0.0031065523442434656,0.06714784
35058-7,bilirubin in plasma,hairy cell leukocyte blood,0.0031065523442434656,0.069464415
11275-5,bilirubin in plasma,large granular lymphocyte leukocyte blood manual count,0.0031065523442434656,0.06299432
26471-3,bilirubin in plasma,leukocyte leukocyte blood,0.0031065523442434656,0.07077505
74428-4,bilirubin in plasma,metamyelocytes neutrophilic leukocyte blood manual count,0.0031065523442434656,0.06823094
30420-4,bilirubin in plasma,large granular lymphocyte leukocyte blood,0.0031065523442434656,0.06073188
99776-7,bilirubin in plasma,leukocyte volume bronchoalveolar lavage automated count,0.0031065523442434656,0.06925047
34915-9,bilirubin in plasma,malignant cell leukocyte blood,0.0031065523442434656,0.06298017
34917-5,bilirubin in plasma,plasma cell precursor leukocyte blood,0.0031065523442434656,0.0851552
33990-3,bilirubin in plasma,normoblasts leukocyte blood,0.0031065523442434656,0.09881326
44096-6,bilirubin in plasma,unidentified cell leukocyte blood automated count,0.0031065523442434656,0.06251391
51384-6,bilirubin in plasma,mononuclear cell leukocyte blood manual count,0.0031065523442434656,0.069943555
34919-1,bilirubin in plasma,sezary cell leukocyte blood,0.0031065523442434656,0.07258116
30419-6,bilirubin in plasma,lymphocyte clefted leukocyte blood,0.0031065523442434656,0.068534434
34921-7,bilirubin in plasma,lymphocyte plasmacytoid leukocyte blood,0.0031065523442434656,0.074459285
35077-7,bilirubin in plasma,abnormal lymphocyte leukocyte body fluid,0.0,0.060785387
14380-0,bilirubin in plasma,mononuclear cell leukocyte pleural fluid manual count,0.0,0.056811385
21395-9,bilirubin in plasma,monocyte macrophage leukocyte synovial fluid manual count,0.0,0.050035194
26494-5,bilirubin in plasma,mononuclear cell leukocyte pleural fluid,0.0,0.055705406
71615-9,bilirubin in plasma,lymphocyte leukocyte pure number fraction pleural fluid manual count,0.0,0.055624798
53225-9,bilirubin in plasma,leukocyte area specimen wet preparation,0.0,0.057881042
32027-5,bilirubin in plasma,monocyte macrophage leukocyte pericardial fluid manual count,0.0,0.06288457
805-2,bilirubin in plasma,leukocyte volume cerebral spinal fluid automated count,0.0,0.07501819
50725-1,bilirubin in plasma,monoblast leukocyte bone marrow manual count,0.0,0.05170036
13835-4,bilirubin in plasma,monocyte leukocyte peritoneal fluid manual count,0.0,0.072488725
74400-3,bilirubin in plasma,monocyte leukocyte cord blood,0.0,0.073817305
42204-8,bilirubin in plasma,hairy cell leukocyte bone marrow,0.0,0.04297353
14822-1,bilirubin in plasma,lymphocyte leukocyte synovial fluid manual count,0.0,0.055517014
21394-2,bilirubin in plasma,monocyte macrophage leukocyte body fluid manual count,0.0,0.05738972
20584-9,bilirubin in plasma,leukocyte volume specimen automated count,0.0,0.057668153
46702-7,bilirubin in plasma,leukocyte area urine sediment automated count,0.0,0.05243139
71620-9,bilirubin in plasma,leukocyte leukocyte pure number fraction synovial fluid manual count,0.0,0.061753735
30403-0,bilirubin in plasma,leukocyte volume pericardial fluid,0.0,0.08702206
40535-7,bilirubin in plasma,leukocyte leukocyte peritoneal dialysis fluid manual count,0.0,0.05318481
71634-0,bilirubin in plasma,lymphocyte leukocyte pure number fraction peritoneal fluid manual count,0.0,0.06704154
53127-7,bilirubin in plasma,monocyte macrophage leukocyte tissue,0.0,0.047093607
35052-0,bilirubin in plasma,leukocyte volume pleural fluid,0.0,0.08380423
14857-7,bilirubin in plasma,leukocyte leukocyte pericardial fluid manual count,0.0,0.068374835
13354-6,bilirubin in plasma,band form neutrophil leukocyte body fluid manual count,0.0,0.073825054
14820-5,bilirubin in plasma,lymphocyte leukocyte pleural fluid manual count,0.0,0.05595997
62251-4,bilirubin in plasma,leukocyte volume pleural fluid fetus automated count,0.0,0.07686928
32804-7,bilirubin in plasma,neutrophil leukocyte bronchial specimen manual count,0.0,0.054098036
32808-8,bilirubin in plasma,leukocyte leukocyte bronchial specimen,0.0,0.053671554
30417-0,bilirubin in plasma,variant lymphocyte leukocyte body fluid,0.0,0.05918766
104646-5,bilirubin in plasma,leukocyte area urine computer assisted method,0.0,0.05954621
9305-4,bilirubin in plasma,mononuclear cell leukocyte body fluid manual count,0.0,0.062188808
26482-0,bilirubin in plasma,lymphocyte leukocyte peritoneal fluid,0.0,0.06344868
40533-2,bilirubin in plasma,leukocyte volume peritoneal dialysis fluid manual count,0.0,0.07214728
26470-5,bilirubin in plasma,leukocyte volume cerebral spinal fluid,0.0,0.077979624
14818-9,bilirubin in plasma,lymphocyte leukocyte pericardial fluid manual count,0.0,0.06327761
26497-8,bilirubin in plasma,mononuclear cell leukocyte synovial fluid,0.0,0.05605712
63554-0,bilirubin in plasma,leukocyte 24 hour urine sediment microscopy,0.0,0.045794237
68431-6,bilirubin in plasma,leukocyte volume synovial fluid manual count,0.0,0.07286916
14829-6,bilirubin in plasma,mesothelial cell leukocyte pleural fluid manual count,0.0,0.07054618
67836-7,bilirubin in plasma,leukocyte volume pleural fluid fetus,0.0,0.07825489
30408-9,bilirubin in plasma,leukocyte leukocyte pleural fluid,0.0,0.056543022
14819-7,bilirubin in plasma,lymphocyte leukocyte bronchial specimen manual count,0.0,0.053115536
34445-7,bilirubin in plasma,leukocyte presence body fluid,0.0,0.06587255
14381-8,bilirubin in plasma,mononuclear cell leukocyte peritoneal fluid manual count,0.0,0.06767683
30453-5,bilirubin in plasma,segmented neutrophil leukocyte body fluid,0.0,0.068241924
71641-5,bilirubin in plasma,macrophage leukocyte pure number fraction body fluid manual count,0.0,0.07041066
95225-9,bilirubin in plasma,band form neutrophil leukocyte stem cell product manual count,0.0,0.052487783
13836-2,bilirubin in plasma,neutrophil leukocyte peritoneal fluid manual count,0.0,0.07549127
14330-5,bilirubin in plasma,granulocyte leukocyte stool manual count,0.0,0.05411852
69006-5,bilirubin in plasma,immature granulocyte leukocyte cerebral spinal fluid,0.0,0.062592834
14379-2,bilirubin in plasma,granulocyte leukocyte gastric fluid manual count,0.0,0.06507189
69004-0,bilirubin in plasma,immature granulocyte leukocyte body fluid,0.0,0.0714071
30401-4,bilirubin in plasma,leukocyte volume bronchial specimen,0.0,0.064206466
70038-5,bilirubin in plasma,mononuclear cell leukocyte peritoneal fluid automated count,0.0,0.06588423
13517-8,bilirubin in plasma,variant lymphocyte leukocyte cerebral spinal fluid manual count,0.0,0.053086884
71649-8,bilirubin in plasma,lymphocyte leukocyte pure number fraction body fluid manual count,0.0,0.061780136
26521-5,bilirubin in plasma,granulocyte leukocyte semen,0.0,0.0644806
26472-1,bilirubin in plasma,leukocyte leukocyte cerebral spinal fluid,0.0,0.057452448
14811-4,bilirubin in plasma,leukocyte volume pericardial fluid manual count,0.0,0.08837979
17835-0,bilirubin in plasma,monocyte leukocyte synovial fluid,0.0,0.057656396
72364-3,bilirubin in plasma,lymphocyte leukocyte vitreous fluid manual count,0.0,0.05707264
59463-0,bilirubin in plasma,lymphocyte leukocyte dialysis fluid,0.0,0.05929953
30439-4,bilirubin in plasma,monocyte macrophage leukocyte specimen,0.0,0.046052393
105921-1,bilirubin in plasma,leukocyte volume urethra wet preparation,0.0,0.06079996
71609-2,bilirubin in plasma,macrophage leukocyte pure number fraction pleural fluid manual count,0.0,0.06299946
30410-5,bilirubin in plasma,leukocyte leukocyte synovial fluid,0.0,0.05672212
13655-6,bilirubin in plasma,leukocyte presence stool light microscopy,0.0,0.05595223
12244-0,bilirubin in plasma,granulocyte leukocyte cerebral spinal fluid manual count,0.0,0.06689989
12224-2,bilirubin in plasma,leukocyte area nose microscopy high power field,0.0,0.06445737
33385-6,bilirubin in plasma,segmented neutrophil leukocyte pleural fluid,0.0,0.05882975
50724-4,bilirubin in plasma,lymphoblast leukocyte bone marrow manual count,0.0,0.04413759
71610-0,bilirubin in plasma,mononuclear cell leukocyte pure number fraction pleural fluid manual count,0.0,0.06333654
26480-4,bilirubin in plasma,lymphocyte leukocyte pericardial fluid,0.0,0.059150703
95843-9,bilirubin in plasma,neutrophil leukocyte sputum manual count,0.0,0.050365087
813-6,bilirubin in plasma,leukocyte volume synovial fluid automated count,0.0,0.07854353
26495-2,bilirubin in plasma,mononuclear cell leukocyte peritoneal fluid,0.0,0.06794181
71626-6,bilirubin in plasma,mesothelial cell leukocyte pure number fraction peritoneal fluid manual count,0.0,0.07941881
51770-6,bilirubin in plasma,leukocyte area stool microscopy high power field,0.0,0.06576308
42327-7,bilirubin in plasma,leukocyte presence stool methylene blue stain,0.0,0.05860426
71614-2,bilirubin in plasma,monocyte leukocyte pure number fraction pleural fluid manual count,0.0,0.06563136
32807-0,bilirubin in plasma,mononuclear cell leukocyte bronchial specimen,0.0,0.055439223
30230-7,bilirubin in plasma,segmented neutrophil leukocyte body fluid manual count,0.0,0.06764183
26519-9,bilirubin in plasma,granulocyte leukocyte pleural fluid,0.0,0.06323326
13941-0,bilirubin in plasma,lymphocyte leukocyte body fluid manual count,0.0,0.062002108
14376-8,bilirubin in plasma,granulocyte leukocyte synovial fluid manual count,0.0,0.06187736
809-4,bilirubin in plasma,leukocyte volume peritoneal fluid automated count,0.0,0.08525728
30443-6,bilirubin in plasma,mononuclear cell leukocyte gastric fluid,0.0,0.060264356
21373-6,bilirubin in plasma,abnormal lymphocyte leukocyte synovial fluid manual count,0.0,0.048107155
66147-0,bilirubin in plasma,granulocyte leukocyte pleural fluid fetus manual count,0.0,0.06290731
14847-8,bilirubin in plasma,neutrophil leukocyte pericardial fluid manual count,0.0,0.072000995
69017-2,bilirubin in plasma,immature granulocyte leukocyte synovial fluid,0.0,0.063726835
26488-7,bilirubin in plasma,monocyte leukocyte peritoneal fluid,0.0,0.06825072
30415-4,bilirubin in plasma,abnormal lymphocyte leukocyte synovial fluid,0.0,0.050715186
26479-6,bilirubin in plasma,lymphocyte leukocyte cerebral spinal fluid,0.0,0.05062578
71643-1,bilirubin in plasma,metamyelocytes leukocyte pure number fraction body fluid manual count,0.0,0.07264797
17801-2,bilirubin in plasma,metamyelocytes leukocyte body fluid,0.0,0.06731729
70126-8,bilirubin in plasma,leukocyte volume corrected nucleated erythrocyte pleural fluid,0.0,0.077260986
14858-5,bilirubin in plasma,leukocyte leukocyte pleural fluid manual count,0.0,0.06085649
811-0,bilirubin in plasma,leukocyte volume semen automated count,0.0,0.06718043
71628-2,bilirubin in plasma,macrophage leukocyte pure number fraction peritoneal fluid manual count,0.0,0.07324876
95226-7,bilirubin in plasma,segmented neutrophil leukocyte stem cell product manual count,0.0,0.048777077
26520-7,bilirubin in plasma,granulocyte leukocyte peritoneal fluid,0.0,0.07388525
48034-3,bilirubin in plasma,leukocyte volume corrected nucleated erythrocyte cerebral spinal fluid,0.0,0.076484054
14383-4,bilirubin in plasma,mononuclear cell leukocyte semen manual count,0.0,0.057983473
70042-7,bilirubin in plasma,mononuclear cell leukocyte synovial fluid automated count,0.0,0.056640524
33389-8,bilirubin in plasma,monocyte leukocyte pericardial fluid,0.0,0.063012555
96712-5,bilirubin in plasma,leukocyte area body fluid light microscopy,0.0,0.065612845
70066-6,bilirubin in plasma,mononuclear cell leukocyte pleural fluid automated count,0.0,0.05552476
26473-9,bilirubin in plasma,leukocyte leukocyte body fluid,0.0,0.06534082
26466-3,bilirubin in plasma,leukocyte volume body fluid,0.0,0.088311784
70037-7,bilirubin in plasma,mononuclear cell leukocyte pericardial fluid automated count,0.0,0.06267281
71606-8,bilirubin in plasma,neutrophil leukocyte pure number fraction pericardial fluid manual count,0.0,0.07017229
13349-6,bilirubin in plasma,leukocyte volume stool manual count,0.0,0.066686794
40237-0,calcium in serum,calcium mole volume serum plasma 7 5 hour post xxx challenge,0.9225472315344662,0.5727232
17861-6,calcium in serum,calcium mass volume serum plasma,0.9225472315344662,0.92833525
1373-0,calcium in serum,calcitonin mass volume serum plasma 10 minute post 2 4 mg kg calcium short iv,0.9225472315344662,0.5686506
40246-1,calcium in serum,calcium mole volume serum plasma 2 day post xxx challenge,0.9225472315344662,0.56691015
